,0
267,https://mubi.com/en/lists/10s-portugal-onde-o-futuro-e-nao-ter-guito-e-ainda-assim-tentar-fazer-filmacos
268,https://mubi.com/en/lists/mubis-highest-rated-films
269,https://mubi.com/en/lists/je-les-ai-trouves-maintenant-ils-mattendent-1
270,https://mubi.com/en/lists/argentina--5
271,https://mubi.com/en/lists/what-is-avant-garde
272,https://mubi.com/en/lists/a-japanese-film-odyssey
273,https://mubi.com/en/lists/stanley-kubricks-favorite-films
274,https://mubi.com/en/lists/sight-and-sound-top-250
275,https://mubi.com/en/lists/surrealism-its-offshoots
276,https://mubi.com/en/lists/the-emergence-of-the-possible
277,https://mubi.com/en/lists/top-11-scariest-horror-movies-ever-made
278,https://mubi.com/en/lists/queers-on-film
279,https://mubi.com/en/lists/films-fantastical-magickal
280,https://mubi.com/en/lists/film-and-architecture
281,https://mubi.com/en/lists/cinema-dautore-italiano-100-films
282,https://mubi.com/en/lists/russian-meditative-films
283,https://mubi.com/en/lists/500-directors
284,https://mubi.com/en/lists/japan-7dce0a75-2be9-4c51-a1ce-f43e46936054
285,https://mubi.com/en/lists/jim-jarmuschs-favorite-films
286,https://mubi.com/en/lists/a-rosefinch-sang-the-czechoslovakian-new-wave
287,https://mubi.com/en/lists/a-cinematic-history-of-humankind
288,https://mubi.com/en/lists/music--17
289,https://mubi.com/en/lists/recommended-films-about-children
290,https://mubi.com/en/lists/most-anticipated-2015-films
291,https://mubi.com/en/lists/iceland-land-of-fire-and-ice
292,https://mubi.com/en/lists/terrorism-considered-as-one-of-the-fine-arts
293,https://mubi.com/en/lists/wishlist-2016
294,https://mubi.com/en/lists/vis-essential-short
295,https://mubi.com/en/lists/poland
296,https://mubi.com/en/lists/poetic-cinematography
297,https://mubi.com/en/lists/electronic-music-documentaries
298,https://mubi.com/en/lists/animation-by-women-directors
299,https://mubi.com/en/lists/the-caucasus
300,https://mubi.com/en/lists/mexican-cinema-old-and-new
301,https://mubi.com/en/lists/horror-fa445097-231c-40d6-bc9a-f8b0ac8cdf57
302,https://mubi.com/en/lists/best-of-hong-kong-cinema
303,https://mubi.com/en/lists/the-best-of-yugoslavia
304,https://mubi.com/en/lists/the-middle-ages
305,https://mubi.com/en/lists/views-from-the-avant-garde-1997-2012
306,https://mubi.com/en/lists/french-new-wave
307,https://mubi.com/en/lists/schools-and-education
308,https://mubi.com/en/lists/films-that-should-be-better-known
309,https://mubi.com/en/lists/south-korean-films-pt2-watchlist-2006-2015
310,https://mubi.com/en/lists/underrated-masterpieces
311,https://mubi.com/en/lists/pussies-galore
312,https://mubi.com/en/lists/philippine-cinema--2
313,https://mubi.com/en/lists/the-most-anticipated-films-of-2017
314,https://mubi.com/en/lists/psyche-en-motion-the-cinema-of-anthropos-mythos-pathos-comatose-ethos-eros-chronos-thanatos
315,https://mubi.com/en/lists/cinema-tropicals-100-best-latin-american-films-2000-2009
316,https://mubi.com/en/lists/films-based-on-poems-poetry-poets
317,https://mubi.com/en/lists/relevant-porn-films
318,https://mubi.com/en/lists/latin-american-female-directors
319,https://mubi.com/en/lists/most-horrific-movies
320,https://mubi.com/en/lists/for-sky-stretched-between-the-fingers
321,https://mubi.com/en/lists/mubi-pl-2020
322,https://mubi.com/en/lists/revolutionary-editing
323,https://mubi.com/en/lists/881e4eac-2c00-4a64-a4ce-6fc2257c28a9
324,https://mubi.com/en/lists/cool-films--3
325,https://mubi.com/en/lists/mubi-library-mexico-las-que-no-salen-en-videoteca-pero-podemos-ver
326,https://mubi.com/en/lists/turkish-cinema-cf33a886-a95e-480c-91bf-24e3b975de38
327,https://mubi.com/en/lists/faggots-switchblades
